Bus_NO,Bus Name,Bus Type,Departure Time,Travelling Time,Reaching Time,Bus Rating,Ticket Price,Seat Availability
90,Vinay's Tours and Travels,A/C Sleeper (2+1),21:00,08h 25m,5:25,3.6,941,16
90,Chandu Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 55m,5:55,3.6,637,26
90,CVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 55m,5:55,3.6,670,22
90,KTR Travels,Non A/C Seater / Sleeper (2+1),22:55,08h 17m,7:12,3.6,999,28
90,Morning Star Travels,A/C Sleeper (2+1),22:30,07h 45m,6:15,3.1,1390,26
90,Siri Tours and Travels,A/C Seater / Sleeper (2+1),23:30,06h 47m,6:17,3.5,780,10
90,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 14m,6:13,3.5,780,30
90,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 16m,6:11,3.5,720,17
90,Sri Krishna Travels,A/C Sleeper (2+1),23:40,06h 22m,6:02,3.3,1099,25
90,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:29,07h 01m,6:30,3.6,711,29
90,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),1:00,06h 40m,7:40,3.4,999,1
90,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 25m,5:55,3.3,720,31
90,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,23:15,07h 05m,6:20,5,780,29
90,DMR Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 05m,6:05,3.2,670,26
90,DMR Travels,Non A/C Seater / Sleeper (2+1),22:40,08h 10m,6:50,3.2,670,17
90,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),23:59,07h 21m,7:20,3.2,950,16
90,DMR Travels,A/C Sleeper (2+1),23:40,07h 10m,6:50,3.2,1000,24
90,J Gagana Travels,A/C Seater / Sleeper (2+1),23:30,06h 57m,6:27,3.2,780,32
90,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:15,06h 47m,6:02,3.2,699,20
90,Mayuri Travels,A/C Sleeper (2+1),23:30,07h 10m,6:40,3,999,19
90,Mayuri Travels,A/C Seater / Sleeper (2+1),1:45,06h 27m,8:12,3,780,9
90,Mayuri Travels,NON A/C Hi-Tech (2+2),22:05,07h 58m,6:03,3.3,910,40
90,Mayuri Travels,A/C Seater / Sleeper (2+1),1:30,06h 28m,7:58,3,720,14
90,Sitara Travels,NON A/C Push Back (2+2),21:50,07h 30m,5:20,3,744,29
90,Mahi Trans Solutions,A/C Sleeper (2+1),23:15,07h 20m,6:35,3.4,1114,29
90,ARK Travels,Non AC Seater (2+2),21:30,07h 22m,4:52,3,1000,40
90,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:06,07h 01m,6:07,3.1,666,22
90,DMR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 03m,5:48,3.6,670,30
90,Meghana Travels,A/C Seater / Sleeper (2+1),23:15,06h 57m,6:12,3.3,808,40
90,Ramana Tours And Travels,A/C Seater / Sleeper (2+1),0:00,07h 10m,7:10,3.1,650,23
90,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,22:30,08h 33m,7:03,2.5,670,25
90,Mayuri Travels,Non A/C Seater / Sleeper (2+1),22:05,07h 35m,5:40,2.5,610,26
90,Morning Star Travels,A/C Sleeper (2+1),1:20,05h 55m,7:15,2.7,850,35
90,KVR Tours and Travels,A/C Sleeper (2+1),23:55,07h 30m,7:25,2.7,1139,30
90,Morning Star Travels,A/C Sleeper (2+1),23:29,06h 51m,6:20,2.7,1390,36
90,Surya Dream Liner,NON A/C Sleeper (2+1),22:20,07h 40m,6:00,1.4,3000,30
90,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:20,07h 30m,5:50,2.2,1900,41
90,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),23:59,07h 16m,7:15,2.7,1399,30
90,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:57,07h 28m,6:25,1.4,670,19
90,KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 41m,6:11,2.7,664,23
90,KVR Tours and Travels,A/C Seater / Sleeper (2+1),23:59,06h 31m,6:30,2.7,759,33
90,Srivastav Travels,Non A/C Seater / Sleeper (2+1),23:40,07h 10m,6:50,2.5,609,19
90,Srivastav Travels,A/C Sleeper (2+1),0:10,06h 57m,7:07,2.5,999,28
90,Sri Rama Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 58m,6:18,2.5,777,32
90,LVP Travels,A/C Seater / Sleeper (2+1),23:30,07h 00m,6:30,4.2,669,25
90,SAMANVI CITICONNECT,A/C Sleeper (2+1),23:45,07h 00m,6:45,4.1,1100,25
90,VGO BUS,A/C Sleeper (2+1),22:00,07h 45m,5:45,4.1,670,53
90,Sri NVR Travels,Non A/C Seater / Sleeper (2+1),23:46,06h 59m,6:45,4,799,20
90,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 30m,6:20,2.2,666,27
90,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:40,07h 37m,7:17,3.9,2900,36
90,Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:50,07h 12m,7:02,3.9,1099,23
90,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,08h 42m,6:42,3.9,540,22
90,Prasanna Travels,A/C Seater / Sleeper (2+1),0:15,06h 10m,6:25,3.6,1198,28
90,Prasanna Travels,A/C Seater / Sleeper (2+1),0:15,06h 10m,6:25,3.6,1102,31
90,Sravani Travels,Non A/C Seater / Sleeper (2+1),22:55,07h 00m,5:55,3.6,1220,16
90,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),23:45,07h 05m,6:50,3.6,621,30
90,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),23:15,06h 55m,6:10,3.6,694,26
90,Sri Karan Sai Tours and Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 55m,6:25,3.3,637,24
90,Meghana Travels,NON A/C Airbus (2+2),22:45,07h 57m,6:42,3.3,2850,30
90,Sri Keerthana Sai Travels,A/C Sleeper (2+1),1:40,07h 10m,8:50,3.2,1045,1
90,Ramana Tours And Travels,A/C Sleeper (2+1),0:25,07h 15m,7:40,3.2,890,16
90,Sri Keerthana Sai Travels,A/C Sleeper (2+1),1:40,07h 10m,8:50,3.2,1330,27
90,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),23:40,07h 05m,6:45,3.1,637,33
90,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),23:10,07h 11m,6:21,3.1,684,24
90,Mayuri Travels,Non A/C Seater / Sleeper (2+1),1:30,06h 27m,7:57,3,800,19
90,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),23:15,07h 45m,7:00,3,610,33
90,Jakkas Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),0:45,06h 15m,7:00,2.9,2222,40
90,Jakkas Sai Krishna Travels,A/C Seater / Sleeper (2+1),0:45,06h 15m,7:00,2.9,2222,27
90,Srivastav Travels,Non A/C Seater / Sleeper (2+1),23:30,07h 27m,6:57,2.5,599,31
90,Srivastav Travels,A/C Sleeper (2+1),23:30,07h 27m,6:57,2.5,1099,24
90,Srivastav Travels,Non A/C Seater / Sleeper (2+1),23:15,07h 45m,7:00,2.5,639,24
90,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 40m,5:40,2.2,666,28
90,Sree Raghavendra Travels,NON A/C Semi Sleeper (2+1),21:25,08h 05m,5:30,2,3000,35
91,APSRTC - 3473,Super Luxury (Non AC Seater 2+2 Push Back),3:35,05h 55m,9:30,2.5,386,33
91,APSRTC - 23552,Super Luxury (Non AC Seater 2+2 Push Back),4:10,06h 05m,10:15,4.9,386,26
91,APSRTC - 23540,Super Luxury (Non AC Seater 2+2 Push Back),4:40,06h 05m,10:45,2.6,386,34
91,APSRTC - 3405,Super Luxury (Non AC Seater 2+2 Push Back),5:00,06h 00m,11:00,3.7,386,34
91,APSRTC - 35068,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",5:15,05h 05m,10:20,3.7,351,37
91,APSRTC - 3401,Super Luxury (Non AC Seater 2+2 Push Back),5:30,06h 00m,11:30,1.9,386,34
91,APSRTC - 2582,INDRA(A.C. Seater),6:00,05h 45m,11:45,3.9,467,37
91,APSRTC - 3325,Super Luxury (Non AC Seater 2+2 Push Back),6:20,06h 30m,12:50,2.7,386,34
91,APSRTC - 2218,Super Luxury (Non AC Seater 2+2 Push Back),6:40,06h 15m,12:55,3.9,386,34
91,APSRTC - 2537,Super Luxury (Non AC Seater 2+2 Push Back),7:15,06h 15m,13:30,3.8,386,34
91,APSRTC - 2838,Super Luxury (Non AC Seater 2+2 Push Back),7:30,06h 00m,13:30,3.7,386,34
91,APSRTC - 2527,Super Luxury (Non AC Seater 2+2 Push Back),8:00,06h 15m,14:15,3.7,386,34
91,APSRTC - 3471,INDRA(A.C. Seater),8:15,06h 00m,14:15,4.5,467,31
91,APSRTC - 3323,Super Luxury (Non AC Seater 2+2 Push Back),9:00,06h 00m,15:00,3.7,386,32
91,APSRTC - 24276,Super Luxury (Non AC Seater 2+2 Push Back),9:40,06h 05m,15:45,3.7,386,34
91,APSRTC - 23528,Super Luxury (Non AC Seater 2+2 Push Back),10:00,06h 15m,16:15,4.5,386,34
91,APSRTC - 24264,Super Luxury (Non AC Seater 2+2 Push Back),10:20,06h 40m,17:00,3.7,386,34
91,APSRTC - 23576,Super Luxury (Non AC Seater 2+2 Push Back),10:45,06h 15m,17:00,3.7,386,34
91,APSRTC - 3103,Super Luxury (Non AC Seater 2+2 Push Back),11:15,07h 00m,18:15,3.7,386,31
91,APSRTC - 2206,Super Luxury (Non AC Seater 2+2 Push Back),11:30,06h 15m,17:45,4.7,386,34
91,APSRTC - 2406,Super Luxury (Non AC Seater 2+2 Push Back),12:00,06h 15m,18:15,3.7,386,31
91,APSRTC - 23548,Super Luxury (Non AC Seater 2+2 Push Back),12:30,06h 15m,18:45,4.3,386,34
91,APSRTC - 3327,Super Luxury (Non AC Seater 2+2 Push Back),13:20,06h 00m,19:20,3.7,386,34
91,APSRTC - 24268,Super Luxury (Non AC Seater 2+2 Push Back),13:30,06h 15m,19:45,3.7,386,34
91,APSRTC - 3329,Super Luxury (Non AC Seater 2+2 Push Back),14:00,06h 00m,20:00,1.8,386,34
91,APSRTC - 24278,Super Luxury (Non AC Seater 2+2 Push Back),14:30,06h 00m,20:30,4.2,386,34
91,APSRTC - 2529,INDRA(A.C. Seater),14:45,05h 45m,20:30,3.2,467,32
91,APSRTC - 2541,Super Luxury (Non AC Seater 2+2 Push Back),15:30,06h 15m,21:45,3.9,386,34
91,APSRTC - 23532,Super Luxury (Non AC Seater 2+2 Push Back),16:00,06h 15m,22:15,1.6,386,26
91,APSRTC - 2201,Super Luxury (Non AC Seater 2+2 Push Back),16:30,06h 15m,22:45,3.7,386,32
91,APSRTC - 2542,Super Luxury (Non AC Seater 2+2 Push Back),17:00,06h 15m,23:15,3.7,386,34
91,APSRTC - 2215,Super Luxury (Non AC Seater 2+2 Push Back),17:30,06h 15m,23:45,4.1,386,34
91,APSRTC - 2834,Super Luxury (Non AC Seater 2+2 Push Back),18:15,06h 00m,0:15,2.4,386,34
91,APSRTC - 2579,Super Luxury (Non AC Seater 2+2 Push Back),19:40,06h 15m,1:55,2.4,386,34
91,APSRTC - 2581,Super Luxury (Non AC Seater 2+2 Push Back),20:25,05h 35m,2:00,2.6,386,34
91,APSRTC - 2543,Super Luxury (Non AC Seater 2+2 Push Back),21:10,06h 15m,3:25,3,386,34
91,APSRTC - 24280,Super Luxury (Non AC Seater 2+2 Push Back),21:40,05h 50m,3:30,3.7,386,34
91,APSRTC - 2533,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06h 15m,4:15,4.3,386,34
91,APSRTC - 2408,INDRA(A.C. Seater),22:15,05h 30m,3:45,4.4,467,38
91,APSRTC - 8309,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,05h 45m,4:30,1.4,340,35
91,APSRTC - 3321,Super Luxury (Non AC Seater 2+2 Push Back),22:45,06h 00m,4:45,4.1,386,34
91,APSRTC - 2525,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06h 15m,5:15,4,386,34
91,APSRTC - 24282,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05h 55m,4:55,4.2,386,22
91,APSRTC - 3415,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06h 00m,5:30,3.4,386,34
91,APSRTC - 2535,Super Luxury (Non AC Seater 2+2 Push Back),23:45,06h 15m,6:00,3.8,386,34
91,APSRTC - 24266,Super Luxury (Non AC Seater 2+2 Push Back),23:55,05h 50m,5:45,4.4,386,34
91,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05h 00m,3:00,3,799,24
91,Vahini Travels,NON A/C Push Back (2+2),22:15,07h 45m,6:00,3.8,444,27
91,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,04h 50m,3:30,3.4,599,25
91,Morning Star Travels,A/C Sleeper (2+1),21:10,07h 45m,4:55,4.2,1090,24
91,Navayuga Travels,A/C Sleeper (2+1),22:00,05h 05m,3:05,3.5,1090,21
91,Sai Sree Travels,A/C Sleeper (2+1),22:00,06h 15m,4:15,2.9,1110,25
92,APSRTC - 6851,Express(Non AC Seater),4:00,04h 00m,8:00,3.5,188,32
92,APSRTC - 6841,Express(Non AC Seater),5:00,04h 00m,9:00,3.5,188,45
92,APSRTC - 52556,Express(Non AC Seater),5:45,04h 30m,10:15,3.5,205,45
92,APSRTC - 6837,Express(Non AC Seater),6:45,04h 00m,10:45,3.5,188,45
92,APSRTC - 52491,Express(Non AC Seater),7:00,04h 10m,11:10,4.4,190,27
92,APSRTC - 6159,Super Luxury (Non AC Seater 2+2 Push Back),8:30,04h 30m,13:00,3.9,301,26
92,APSRTC - 6838,Express(Non AC Seater),9:00,03h 40m,12:40,3.5,188,45
92,APSRTC - 6850,Express(Non AC Seater),10:00,04h 30m,14:30,2.4,205,45
92,APSRTC - 6090,Super Luxury (Non AC Seater 2+2 Push Back),10:00,04h 40m,14:40,3.5,301,31
92,APSRTC - 6128,Super Luxury (Non AC Seater 2+2 Push Back),11:00,04h 02m,15:02,3.1,301,23
92,APSRTC - 52550,Express(Non AC Seater),12:00,04h 00m,16:00,3.5,205,40
92,APSRTC - 6828,Express(Non AC Seater),12:00,05h 15m,17:15,3.7,223,31
92,APSRTC - 52501,Express(Non AC Seater),13:15,04h 15m,17:30,2.9,188,38
92,APSRTC - 52507,Express(Non AC Seater),13:30,04h 40m,18:10,4.1,190,31
92,APSRTC - 6180,Super Luxury (Non AC Seater 2+2 Push Back),13:45,03h 45m,17:30,3.7,301,16
92,APSRTC - 52555,Express(Non AC Seater),15:00,04h 20m,19:20,3.4,223,20
92,APSRTC - 52503,Express(Non AC Seater),15:00,04h 00m,19:00,3.1,188,33
92,APSRTC - 52548,Express(Non AC Seater),15:45,03h 15m,19:00,3.5,205,29
92,APSRTC - 56082,INDRA(A.C. Seater),16:45,03h 25m,20:10,3.1,367,22
92,APSRTC - 52516,Express(Non AC Seater),17:00,03h 50m,20:50,2.2,190,40
92,APSRTC - 6824,Express(Non AC Seater),17:15,03h 30m,20:45,3.5,188,45
92,APSRTC - 52511,Express(Non AC Seater),18:00,03h 30m,21:30,3.3,205,45
92,APSRTC - 15306,Express(Non AC Seater),18:45,06h 00m,0:45,3.5,205,33
92,APSRTC - 52545,Express(Non AC Seater),20:30,04h 00m,0:30,3.5,188,44
92,APSRTC - 6846,Express(Non AC Seater),21:45,03h 45m,1:30,3.5,188,41
92,APSRTC - 52509,Express(Non AC Seater),23:00,04h 00m,3:00,3.5,188,26
92,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 00m,5:30,3.5,600,26
92,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 05m,5:50,3.3,799,22
92,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 05m,5:00,3.8,900,38
92,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,5:00,3.9,950,30
92,Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,5:00,3.6,699,3
92,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,05h 41m,5:40,3.6,699,8
92,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 05m,5:00,2.6,850,36
92,Indu Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,5:30,2.9,749,6
93,APSRTC - 5366,SAPTAGIRI EXPRESS,0:45,03h 15m,4:00,4.4,149,15
93,APSRTC - 5585,SAPTAGIRI EXPRESS,1:15,03h 15m,4:30,4.4,149,35
93,APSRTC - 6124,Super Luxury (Non AC Seater 2+2 Push Back),4:40,03h 10m,7:50,4.4,200,33
93,APSRTC - 47048,INDRA(A.C. Seater),5:00,03h 00m,8:00,3.9,253,28
93,APSRTC - 5372,SAPTAGIRI EXPRESS,5:15,03h 15m,8:30,4.1,149,29
93,APSRTC - 5374,SAPTAGIRI EXPRESS,5:45,03h 15m,9:00,3.5,149,40
93,APSRTC - 5441,INDRA(A.C. Seater),6:00,03h 00m,9:00,3.9,253,15
93,APSRTC - 5368,SAPTAGIRI EXPRESS,6:15,03h 15m,9:30,3.7,149,29
93,APSRTC - 6027,Super Luxury (Non AC Seater 2+2 Push Back),6:45,03h 15m,10:00,4.9,200,22
93,APSRTC - 5629,SAPTAGIRI EXPRESS,7:15,03h 15m,10:30,4.2,149,44
93,APSRTC - 5589,SAPTAGIRI EXPRESS,7:45,03h 30m,11:15,2.8,149,36
93,APSRTC - 5593,SAPTAGIRI EXPRESS,8:15,03h 15m,11:30,4.5,149,46
93,APSRTC - 5597,SAPTAGIRI EXPRESS,8:45,03h 15m,12:00,2.5,149,45
93,APSRTC - 6253,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",9:00,03h 15m,12:15,4.7,204,37
93,APSRTC - 5537,SAPTAGIRI EXPRESS,9:45,03h 00m,12:45,3.1,149,46
93,APSRTC - 5539,SAPTAGIRI EXPRESS,10:15,03h 15m,13:30,3.7,149,43
93,APSRTC - 6076,Super Luxury (Non AC Seater 2+2 Push Back),10:30,04h 00m,14:30,4.8,200,34
93,APSRTC - 47017,INDRA(A.C. Seater),11:00,03h 00m,14:00,3.9,253,38
93,APSRTC - 5599,SAPTAGIRI EXPRESS,11:15,03h 15m,14:30,3.9,149,40
93,APSRTC - 47550,Express(Non AC Seater),11:30,03h 00m,14:30,3.9,149,37
93,APSRTC - 47086,INDRA(A.C. Seater),12:00,03h 00m,15:00,3.9,253,38
93,APSRTC - 47548,Express(Non AC Seater),12:30,03h 00m,15:30,3.9,149,44
93,APSRTC - 5399,SAPTAGIRI EXPRESS,12:45,03h 15m,16:00,2.4,162,41
93,APSRTC - 5549,SAPTAGIRI EXPRESS,13:45,03h 15m,17:00,4.3,149,40
93,APSRTC - 5541,SAPTAGIRI EXPRESS,14:45,03h 15m,18:00,3.9,149,45
93,APSRTC - 47484,INDRA(A.C. Seater),15:00,03h 00m,18:00,3.9,253,35
93,APSRTC - 5567,SAPTAGIRI EXPRESS,15:15,03h 15m,18:30,2.7,149,46
93,APSRTC - 47046,INDRA(A.C. Seater),16:00,03h 00m,19:00,3.9,253,38
93,APSRTC - 5555,SAPTAGIRI EXPRESS,16:15,03h 15m,19:30,4.2,149,9
93,APSRTC - 5557,SAPTAGIRI EXPRESS,16:45,03h 15m,20:00,3,149,44
93,APSRTC - 5439,INDRA(A.C. Seater),17:00,03h 00m,20:00,3.9,253,37
93,APSRTC - 6299,Super Luxury (Non AC Seater 2+2 Push Back),17:40,03h 50m,21:30,4,209,33
93,APSRTC - 5561,SAPTAGIRI EXPRESS,17:50,03h 15m,21:05,2.1,149,46
93,APSRTC - 47482,INDRA(A.C. Seater),18:00,03h 00m,21:00,3.9,253,38
93,APSRTC - 6936,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03h 30m,22:00,3.9,222,33
93,APSRTC - 5573,SAPTAGIRI EXPRESS,18:50,03h 15m,22:05,3.5,149,46
93,APSRTC - 47492,INDRA(A.C. Seater),19:00,03h 00m,22:00,3.9,253,38
93,APSRTC - 6297,Super Luxury (Non AC Seater 2+2 Push Back),19:15,03h 50m,23:05,3.9,209,33
93,APSRTC - 6167,Super Luxury (Non AC Seater 2+2 Push Back),19:35,03h 15m,22:50,2,200,33
93,APSRTC - 47088,INDRA(A.C. Seater),20:00,03h 00m,23:00,4,253,37
93,APSRTC - 51039,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03h 30m,23:30,3.9,222,33
93,APSRTC - 6445,Super Luxury (Non AC Seater 2+2 Push Back),20:20,03h 25m,23:45,3.9,209,32
93,APSRTC - 6244,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:30,03h 15m,23:45,3.7,204,11
93,APSRTC - 6443,Super Luxury (Non AC Seater 2+2 Push Back),21:00,03h 35m,0:35,3.8,209,33
93,APSRTC - 6617,INDRA(A.C. Seater),21:00,02h 59m,23:59,3.7,253,37
93,APSRTC - 9299,Super Luxury (Non AC Seater 2+2 Push Back),21:20,02h 55m,0:15,4.6,200,33
93,APSRTC - 5569,SAPTAGIRI EXPRESS,21:40,04h 30m,2:10,3.2,149,43
93,APSRTC - 50053,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03h 00m,0:45,4.2,200,33
93,APSRTC - 5575,SAPTAGIRI EXPRESS,22:15,04h 15m,2:30,2.8,149,46
93,APSRTC - 6023,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03h 15m,2:00,3.7,200,34
93,APSRTC - 47486,INDRA(A.C. Seater),23:00,03h 00m,2:00,3.5,253,35
93,APSRTC - 5370,SAPTAGIRI EXPRESS,23:59,03h 15m,3:14,4.1,149,34
93,NueGo,Electric A/C Seater (2+2),16:30,03h 40m,20:10,4.4,238,28
93,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:20,04h 40m,1:00,3.9,400,41
93,NueGo,Electric A/C Seater (2+2),22:40,04h 25m,3:05,4.5,238,42
93,NueGo,Electric A/C Seater (2+2),23:00,03h 40m,2:40,4.5,238,41
93,Maheswari Travels,Non A/C Seater / Sleeper (2+1),19:45,05h 25m,1:10,3.8,499,28
93,Maheswari Travels,NON A/C Sleeper (2+1),19:45,05h 25m,1:10,3.8,650,24
93,CGR Travels,Non A/C Seater / Sleeper (2+1),20:00,05h 30m,1:30,3.8,600,17
93,AR & BCVR Travels,A/C Seater / Sleeper (2+1),20:50,04h 10m,1:00,3.7,650,27
93,VRCR Travels,A/C Seater / Sleeper (2+1),21:35,03h 10m,0:45,4.2,699,24
93,VRCR Travels,Non A/C Seater / Sleeper (2+1),21:50,03h 30m,1:20,3.8,509,27
93,Psr tours and travels,A/C Sleeper (2+1),19:00,03h 30m,22:30,2.1,650,13
93,PSR Travels,A/C Sleeper (2+1),19:00,03h 30m,22:30,2.4,800,18
93,Meenakshi Travels (RR Group),NON A/C Sleeper (2+1),19:00,27h 30m,22:30,1.9,500,18
93,Meenakshi Travels (RR Group),A/C Sleeper (2+1),19:00,03h 30m,22:30,1.9,500,1
94,TSRTC - 2493,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,09h 50m,2:50,4,687,20
94,TSRTC - 2416,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,09h 45m,3:45,4,687,21
94,TSRTC - 2043,LAHARI A/C SLEEPER CUM SEATER,22:00,07h 15m,5:15,3.6,1145,27
94,TSRTC - 9920,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,08h 30m,7:00,4,724,27
94,Mythri Tours And Travels,A/C Sleeper (2+1),22:00,08h 30m,6:30,4.6,1309,15
94,Mythri Tours And Travels,A/C Sleeper (2+1),21:00,09h 30m,6:30,4.5,999,23
94,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,10h 00m,6:30,4.5,1390,26
94,AdSrivastav Travels,A/C Sleeper (2+1),21:45,09h 15m,7:00,4.1,999,28
94,BSR Tours And Travels,A/C Seater / Sleeper (2+1),21:10,08h 20m,5:30,4.5,980,21
94,Mozo travels,A/C Seater / Sleeper (2+1),19:50,10h 10m,6:00,4.4,890,27
94,Mythri Tours And Travels,A/C Sleeper (2+1),22:45,07h 45m,6:30,4.5,1379,19
94,AdSiri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:00,11h 30m,6:30,3.7,670,24
94,BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:40,07h 50m,6:30,4.4,1480,14
94,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:55,07h 10m,6:05,4.4,989,29
94,SAMANVI CITICONNECT,A/C Sleeper (2+1),21:30,08h 15m,5:45,4.3,1349,18
94,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,10h 30m,5:30,4.3,670,16
94,IntrCity SmartBus,AC Sleeper (2+1),23:45,07h 00m,6:45,4.4,1533,26
94,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 00m,5:00,4.2,699,13
94,V Kaveri Travels,A/C Sleeper (2+1),21:45,09h 00m,6:45,4,1100,20
94,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),21:00,10h 30m,7:30,4.1,780,9
94,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:50,08h 25m,5:15,3.9,694,30
94,Mozo travels,A/C Seater / Sleeper (2+1),21:55,08h 35m,6:30,3.9,960,13
94,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,07h 20m,5:35,4.4,1074,30
94,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:15,09h 45m,6:00,4.5,1550,40
94,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),20:50,09h 30m,6:20,3.8,777,14
94,Chandu Travels,A/C Seater / Sleeper (2+1),19:30,10h 00m,5:30,3.8,684,26
94,Mozo travels,A/C Sleeper (2+1),21:00,09h 35m,6:35,3.7,1395,14
94,Zingbus Plus,A/C Sleeper (2+1),21:30,08h 35m,6:05,4.4,1283,12
94,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),20:40,09h 05m,5:45,4.3,722,12
94,Sri Rama Travels,A/C Seater / Sleeper (2+1),20:45,10h 00m,6:45,3.9,777,26
94,Zingbus Plus,A/C Sleeper (2+1),21:20,09h 00m,6:20,4.8,1283,25
94,Srivastav Travels,Non A/C Seater / Sleeper (2+1),21:00,10h 15m,7:15,3.8,609,21
94,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),20:30,09h 30m,6:00,3.2,800,32
94,Sri Sai Balaji Travels,A/C Sleeper (2+1),19:40,09h 20m,5:00,,1199,33
94,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),6:50,07h 45m,14:35,,2690,2
94,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:01,09h 34m,6:35,4,780,27
94,SRI SAI BALAJI TOURS AND TRAVELS,A/C Sleeper (2+1),19:00,10h 00m,5:00,4.4,799,23
94,Ramana Tours And Travels,A/C Sleeper (2+1),21:50,09h 10m,7:00,4.6,1160,21
94,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),20:50,08h 40m,5:30,3.9,670,15
94,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),19:30,10h 00m,5:30,3.7,867,22
94,DMR Travels,A/C Sleeper (2+1),21:35,07h 55m,5:30,4.4,1399,18
